nr,company_name,location_hq,region,usstate,country,continent,total_layoffs,announced_date,pct_laid_off,company_size_before_layoffs,company_size_after_layoffs,industry,funding_stage,funds_raised_m,year,latitude,longitude,month,quarter,severity
2202,Expedia,Seattle,Cascadia,Washington,USA,North America,,2025-04-28,3.0,,,Travel,Post-IPO,3300.0,2025,47.6038321,-122.330062,4,2025Q2,Minor (<5%)
2203,Spotter,Los Angeles,other,California,USA,North America,,2025-04-28,,,,Other,Unknown,238.0,2025,34.0536909,-118.242766,4,2025Q2,Unknown
2204,Tomorrow,Seattle,Cascadia,Washington,USA,North America,,2025-04-28,100.0,,0.0,Hardware,Unknown,,2025,47.6038321,-122.330062,4,2025Q2,Severe (30%+)
2205,Electronic Arts,Redwood City,San Francisco Bay Area,California,USA,North America,300.0,2025-04-29,,,,Consumer,Post-IPO,2.0,2025,37.4863239,-122.232523,4,2025Q2,Unknown
2206,Stem,San Francisco,San Francisco Bay Area,California,USA,North America,,2025-04-29,27.0,,,Energy,Post-IPO,583.0,2025,37.7792588,-122.4193286,4,2025Q2,Major (15-30%)
2207,Beam,Bristol,other,England,United Kingdom,Europe,200.0,2025-05-01,100.0,200.0,0.0,Other,Unknown,,2025,51.4538022,-2.5972985,5,2025Q2,Severe (30%+)
2208,Bench,San Francisco,San Francisco Bay Area,California,USA,North America,,2025-05-01,,,,Finance,Acquired,109.0,2025,37.7792588,-122.4193286,5,2025Q2,Unknown
2209,Log 9 Materials,Bengaluru,other,Karnataka,India,Asia,,2025-05-02,100.0,,0.0,Manufacturing,Series B,32.0,2025,12.98815675,77.62260004,5,2025Q2,Severe (30%+)
2210,Deep Instinct,Tel Aviv,other,non,Israel,Asia,20.0,2025-05-04,10.0,200.0,180.0,Security,Unknown,322.0,2025,32.0852997,34.7818064,5,2025Q2,Moderate (5-15%)
2211,GenWise,New Delhi,other,Delhi,India,Asia,15.0,2025-05-05,20.0,75.0,60.0,Other,Seed,3.0,2025,28.6138954,77.2090057,5,2025Q2,Major (15-30%)
2212,General Fusion,Vancouver,Cascadia,British Columbia,Canada,North America,,2025-05-05,25.0,,,Energy,Unknown,370.0,2025,49.2608724,-123.113952,5,2025Q2,Major (15-30%)
2213,OpenText,Waterloo,other,Ontario,Canada,North America,1600.0,2025-05-06,,,,Data,Post-IPO,1100.0,2025,43.4652699,-80.5222961,5,2025Q2,Unknown
2214,CrowdStrike,San Francisco,San Francisco Bay Area,California,USA,North America,500.0,2025-05-07,5.0,10000.0,9500.0,Security,Post-IPO,1200.0,2025,37.7792588,-122.4193286,5,2025Q2,Moderate (5-15%)
2215,Match Group,New York City,other,New York,USA,North America,325.0,2025-05-08,13.0,2500.0,2175.0,Consumer,Post-IPO,,2025,40.7127281,-74.0060152,5,2025Q2,Moderate (5-15%)
2216,Hims & Hers,San Francisco,San Francisco Bay Area,California,USA,North America,68.0,2025-05-20,4.0,1700.0,1632.0,Healthcare,Post-IPO,1200.0,2025,37.7792588,-122.4193286,5,2025Q2,Minor (<5%)
2217,Builder.ai,London,other,England,USA,Europe,,2025-05-20,100.0,,0.0,AI,Series D,445.0,2025,51.4893335,-0.144055085,5,2025Q2,Severe (30%+)
2218,Luminar,Orlando,other,Florida,USA,North America,,2025-05-20,,,,Transportation,Post-IPO,780.0,2025,28.5421109,-81.3790304,5,2025Q2,Unknown
2219,Climeworks,Zurich,other,non,Switzerland,Europe,106.0,2025-05-21,22.0,482.0,376.0,Energy,Private Equity,734.0,2025,47.3744489,8.5410422,5,2025Q2,Major (15-30%)
2220,LeddarTech,Quebec,other,Quebec,Canada,North America,138.0,2025-05-22,95.0,145.0,7.0,Transportation,Post-IPO,402.0,2025,46.81228,-71.21454,5,2025Q2,Severe (30%+)
2221,Chegg,Santa Clara,San Francisco Bay Area,California,USA,North America,248.0,2025-05-22,22.0,1127.0,879.0,Education,Post-IPO,227.0,2025,37.354107,-121.955238,5,2025Q2,Major (15-30%)
2222,Otipy,New Delhi,other,Delhi,India,Asia,300.0,2025-05-23,100.0,300.0,0.0,Food,Series B,44.0,2025,28.6138954,77.2090057,5,2025Q2,Severe (30%+)
2223,Microsoft,Seattle,Cascadia,Washington,USA,North America,6000.0,2025-05-23,3.0,200000.0,194000.0,Other,Post-IPO,1.0,2025,47.6038321,-122.330062,5,2025Q2,Minor (<5%)
2224,Amazon,Seattle,Cascadia,Washington,USA,North America,100.0,2025-05-24,,,,Retail,Post-IPO,8100.0,2025,47.6038321,-122.330062,5,2025Q2,Unknown
2225,GroundGame Health,Tampa Bay,other,Florida,USA,North America,97.0,2025-05-25,,,,Healthcare,Series A,17.0,2025,27.6886419,-82.5723193,5,2025Q2,Unknown
2226,Noogata,Tel Aviv,other,non,Israel,Asia,10.0,2025-05-25,100.0,10.0,0.0,AI,Series A,28.0,2025,32.0852997,34.7818064,5,2025Q2,Severe (30%+)
2227,Cars24,Gurugram,other,Haryana,India,Asia,120.0,2025-05-27,,,,Transportation,Series G,1300.0,2025,28.4646148,77.0299194,5,2025Q2,Unknown
2228,nCino,Wilmington,other,Delaware,USA,North America,,2025-05-27,7.0,,,Finance,Post-IPO,1100.0,2025,39.7459468,-75.546589,5,2025Q2,Moderate (5-15%)
2229,eBay,Tel Aviv,other,non,Israel,Asia,200.0,2025-05-28,,,,Retail,Post-IPO,1200.0,2025,32.0852997,34.7818064,5,2025Q2,Unknown
2230,VerSe Innovation copy,Bengaluru,other,Karnataka,India,Asia,350.0,2025-05-28,,,,Media,Series J,1700.0,2025,12.98815675,77.62260004,5,2025Q2,Unknown
2231,Business Insider,New York City,other,New York,USA,North America,,2025-05-29,20.0,0.0,0.0,Media,Acquired,56.0,2025,40.7127281,-74.0060152,5,2025Q2,Major (15-30%)
2232,Blink Charging,Baltimore,other,Maryland,USA,North America,,2025-05-29,20.0,,,Other,Post-IPO,110.0,2025,39.2908816,-76.610759,5,2025Q2,Major (15-30%)
2233,Microsoft,Seattle,Cascadia,Washington,USA,North America,305.0,2025-06-02,3.0,10167.0,9862.0,Other,Post-IPO,1.0,2025,47.6038321,-122.330062,6,2025Q2,Minor (<5%)
2234,Airtime,New York City,other,New York,USA,North America,25.0,2025-06-04,43.0,58.0,33.0,Consumer,Series B,33.0,2025,40.7127281,-74.0060152,6,2025Q2,Severe (30%+)
2235,Playtika,Tel Aviv,other,non,Israel,Asia,90.0,2025-06-05,,,,Consumer,Post-IPO,,2025,32.0852997,34.7818064,6,2025Q2,Unknown
2236,ZoomInfo,Vancouver,Cascadia,British Columbia,USA,North America,150.0,2025-06-09,4.0,3750.0,3600.0,Sales,Post-IPO,7.0,2025,49.2608724,-123.113952,6,2025Q2,Minor (<5%)
2237,Khoros,Austin,other,Texas,USA,North America,116.0,2025-06-20,,,,Sales,Private Equity,138.0,2025,30.2711286,-97.7436995,6,2025Q2,Unknown
2238,Salto,Tel Aviv,other,non,Israel,Asia,30.0,2025-06-20,50.0,60.0,30.0,Other,Series B,69.0,2025,32.0852997,34.7818064,6,2025Q2,Severe (30%+)
2239,Google,Mountain View,San Francisco Bay Area,California,USA,North America,75.0,2025-06-24,,,,Consumer,Post-IPO,26.0,2025,37.3893889,-122.0832101,6,2025Q2,Unknown
2240,Intel,Sacramento,other,California,USA,North America,,2025-06-24,,,,Hardware,Post-IPO,12.0,2025,38.5810606,-121.493895,6,2025Q2,Unknown
2241,Microsoft,Seattle,Cascadia,Washington,USA,North America,,2025-06-24,,,,Other,Post-IPO,1.0,2025,47.6038321,-122.330062,6,2025Q2,Unknown
2242,Pluralsight,Salt Lake City,other,Utah,USA,North America,,2025-06-24,17.0,,,Education,Acquired,192.0,2025,40.7596198,-111.886797,6,2025Q2,Major (15-30%)
2243,Bumble,Austin,other,Texas,USA,North America,240.0,2025-06-25,30.0,800.0,560.0,Consumer,Post-IPO,313.0,2025,30.2711286,-97.7436995,6,2025Q2,Severe (30%+)
2244,Klue,Vancouver,Cascadia,British Columbia,USA,North America,85.0,2025-06-25,40.0,213.0,128.0,Sales,Series B,83.0,2025,49.2608724,-123.113952,6,2025Q2,Severe (30%+)
2245,Rivian,Los Angeles,other,California,USA,North America,140.0,2025-06-26,100.0,14000.0,13860.0,Transportation,Post-IPO,10700.0,2025,34.0536909,-118.242766,6,2025Q2,Severe (30%+)
2246,Sabi,Lagos,other,non,Nigeria,Africa,50.0,2025-06-29,20.0,250.0,200.0,Retail,Series B,66.0,2025,6.4550575,3.3941795,6,2025Q2,Major (15-30%)
2247,Microsoft,Seattle,Cascadia,Washington,USA,North America,9000.0,2025-07-02,4.0,225000.0,216000.0,Other,Post-IPO,1.0,2025,47.6038321,-122.330062,7,2025Q3,Minor (<5%)
2248,TikTok,Dublin,other,non,USA,Europe,,2025-07-02,,,,Consumer,Acquired,,2025,53.3493795,-6.2605593,7,2025Q3,Unknown
2249,retrain.ai,New York City,other,New York,USA,North America,20.0,2025-07-02,,,,Software Development,,,2025,40.7127281,-74.0060152,7,2025Q3,Unknown
2250,Okra,Lagos,other,non,Nigeria,Africa,,2025-07-02,100.0,,,Finance,,,2025,6.4550575,3.3941795,7,2025Q3,Severe (30%+)
2251,Subtl AI,Hyderabad,other,Telangana,India,Asia,,2025-07-07,100.0,,,AI,,,2025,17.42124912,78.38876713,7,2025Q3,Severe (30%+)
2252,Nayax,Herzliya,other,non,Israel,Asia,70.0,2025-07-07,,,,Fintech,,,2025,32.17527727,34.8295478,7,2025Q3,Unknown
2253,ByteDance,Seattle,Cascadia,Washington,USA,North America,65.0,2025-07-07,,,,Software Development,,,2025,47.6038321,-122.330062,7,2025Q3,Unknown
2254,Eigen Labs,Seattle,Cascadia,Washington,USA,North America,,2025-07-08,25.0,,,Software Development,,,2025,47.6038321,-122.330062,7,2025Q3,Major (15-30%)
2255,Intel,Portland,Cascadia,Oregon,USA,North America,500.0,2025-07-08,,,,Semiconductor Manufacturing,,,2025,45.5202471,-122.674194,7,2025Q3,Unknown
2256,Recruit Holdings ( Indeed. Glassdoor),Austin,other,Texas,USA,North America,1300.0,2025-07-10,,,,Job Search,,,2025,30.2711286,-97.7436995,7,2025Q3,Unknown
2257,Sony,Tel Aviv,other,non,Israel,Asia,100.0,2025-07-11,,,,Electronics,,,2025,32.0852997,34.7818064,7,2025Q3,Unknown
2258,King,London,other,England,UK,Europe,200.0,2025-07-14,,,,Gaming,,,2025,51.4893335,-0.144055085,7,2025Q3,Unknown
2259,FIS,Bellevue,other,Washington,USA,North America,133.0,2025-07-15,,,,FinTech,,,2025,47.59346795,-122.1908777,7,2025Q3,Unknown
2260,Scale AI,San Francisco,San Francisco Bay Area,California,USA,North America,200.0,2025-07-16,14.0,1429.0,1229.0,Software Development,,,2025,37.7792588,-122.4193286,7,2025Q3,Moderate (5-15%)
2261,Lenovo,Morrisville,other,North Carolina,USA,North America,,2025-07-16,3.0,,,IT Services and IT Consulting,,,2025,35.81625936,-78.83488419,7,2025Q3,Minor (<5%)
2262,CDW,Vernon Hills,other,Illinois,USA,North America,,2025-07-16,,,,IT Services and IT Consulting,,,2025,42.23694183,-87.96305673,7,2025Q3,Unknown
2263,Syqe Medical,Tel Aviv,other,non,Israel,Asia,50.0,2025-07-16,32.0,156.0,106.0,Biotechnology Research,,,2025,32.0852997,34.7818064,7,2025Q3,Severe (30%+)
2264,JAMF,Minneapolis,other,Minnesota,USA,North America,,2025-07-16,6.0,,,Enterprise Apple device management,,,2025,44.9772995,-93.2654692,7,2025Q3,Moderate (5-15%)
2265,Intel,Santa Clara,San Francisco Bay Area,California,USA,North America,5000.0,2025-07-17,,,,Semiconductor Manufacturing,,,2025,37.354107,-121.955238,7,2025Q3,Unknown
2266,Amazon,San Francisco,San Francisco Bay Area,California,USA,North America,,2025-07-17,,,,Software Development,,,2025,37.7792588,-122.4193286,7,2025Q3,Unknown
2267,Rocket Companies,Detroit,other,Michigan,USA,North America,,2025-07-21,2.0,,,Financial Services,,,2025,42.3315509,-83.0466403,7,2025Q3,Minor (<5%)
2268,Zeen,San Francisco,San Francisco Bay Area,California,USA,North America,,2025-07-22,100.0,,0.0,Social media startup,,,2025,37.7792588,-122.4193286,7,2025Q3,Severe (30%+)
2269,ConsenSys,New York City,other,New York,USA,North America,47.0,2025-07-22,7.0,671.0,624.0,Crypto,,,2025,40.7127281,-74.0060152,7,2025Q3,Moderate (5-15%)
2270,1047 Games,Zephyr Cove,other,Nevada,USA,North America,,2025-07-22,,,,Game studio,,,2025,39.0028732,-119.9373755,7,2025Q3,Unknown
2271,Supermassive Games,Guildford,other,England,UK,Europe,36.0,2025-07-22,,,,Computer games,,,2025,51.23546777,-0.568472361,7,2025Q3,Unknown
2272,PlaxidityX,Ramat Gan,other,non,Israel,Asia,65.0,2025-07-23,,,,Vehicle Cybersecurity,,,2025,32.0626954,34.8256007,7,2025Q3,Unknown
2273,Tipalti,Tel Aviv,other,non,Israel,Asia,,2025-07-24,,,,Financial Services,,,2025,32.0852997,34.7818064,7,2025Q3,Unknown
2274,Ohm Mobility,Bengaluru,other,Karnataka,India,Asia,,2025-07-25,100.0,,,EV financing platform,,,2025,12.98815675,77.62260004,7,2025Q3,Severe (30%+)
2275,Phase,Berlin,other,Berlin,Germany,Europe,30.0,2025-07-25,100.0,30.0,0.0,The Animation Tool for UI/UX Designers.,,,2025,52.5170365,13.3888599,7,2025Q3,Severe (30%+)
2276,TCS,Mumbai,other,Maharashtra,India,Asia,12000.0,2025-07-27,2.0,600000.0,588000.0,IT Services and IT Consulting,,,2025,19.0785451,72.878176,7,2025Q3,Minor (<5%)
2277,Krutrim,Bengaluru,other,Karnataka,India,Asia,100.0,2025-07-28,,,,AI. made in India. for the world.,,,2025,12.98815675,77.62260004,7,2025Q3,Unknown
2278,Eyeo,Berlin,other,Berlin,Germany,Europe,,2025-07-28,40.0,,,Technology. Information and Internet,,,2025,52.5170365,13.3888599,7,2025Q3,Severe (30%+)
2279,Atlassian,Sydney,other,New South Wales,Australia,Oceana,150.0,2025-07-30,,,,Software Development,,,2025,-33.8698439,151.2082848,7,2025Q3,Unknown
2280,AstrumU,Bellevue,other,Washington,USA,North America,,2025-07-31,100.0,,0.0,Worker skills intelligence startup,,,2025,47.59346795,-122.1908777,7,2025Q3,Severe (30%+)
2281,Lido Finance,George Town,other,non,Cayman Islands,North America,,2025-08-03,15.0,,,Finance,,,2025,19.29571393,-81.38006692,8,2025Q3,Major (15-30%)
2282,Microsoft,Seattle,Cascadia,Washington,USA,North America,40.0,2025-08-04,,,,Software Development,,,2025,47.6038321,-122.330062,8,2025Q3,Unknown
2283,Amazon,Seattle,Cascadia,Washington,USA,North America,110.0,2025-08-04,,,,Software Development,,,2025,47.6038321,-122.330062,8,2025Q3,Unknown
2284,Cognition,San Francisco,San Francisco Bay Area,California,USA,North America,30.0,2025-08-05,,,,Software Development,,,2025,37.7792588,-122.4193286,8,2025Q3,Unknown
2285,Yotpo,New York City,other,New York,USA,North America,200.0,2025-08-05,34.0,588.0,,Marketing,,,2025,40.7127281,-74.0060152,8,2025Q3,Severe (30%+)
2286,Peloton,New York City,other,New York,USA,North America,,2025-08-07,6.0,,,Wellness and Fitness Services,,,2025,40.7127281,-74.0060152,8,2025Q3,Moderate (5-15%)
2287,Kaltura,New York City,other,New York,USA,North America,70.0,2025-08-07,10.0,700.0,,Media,,,2025,40.7127281,-74.0060152,8,2025Q3,Moderate (5-15%)
2288,TikTok,Berlin,other,Berlin,Germany,Europe,150.0,2025-08-10,,,,Video-sharing social network,,,2025,52.5170365,13.3888599,8,2025Q3,Unknown
2289,Bithell Games,Suffolk,other,England,UK,Europe,11.0,2025-08-11,,,,Computer Games,,,2025,52.03652146,0.730925301,8,2025Q3,Unknown
2290,Micron Technology,Shanghai,other,non,China,Asia,,2025-08-12,,,,Computer memory,,,2025,31.2312707,121.4700152,8,2025Q3,Unknown
2291,Altera (Intel),San Jose,San Francisco Bay Area,California,USA,North America,82.0,2025-08-12,,,,Semiconductor Manufacturing,,,2025,37.3361663,-121.890591,8,2025Q3,Unknown
2292,F5,Seattle,Cascadia,Washington,USA,North America,106.0,2025-08-13,,,,Networking and security,,,2025,47.6038321,-122.330062,8,2025Q3,Unknown
2293,Amdocs,Ra'anana,other,non,Israel,Asia,4500.0,2025-08-13,100.0,4500.0,0.0,Software Development,,,2025,32.1860244,34.8678359,8,2025Q3,Severe (30%+)
2294,Oracle,Seattle,Cascadia,Washington,USA,North America,150.0,2025-08-14,,,,Cloud Technology Company,,,2025,47.6038321,-122.330062,8,2025Q3,Unknown
2295,Oracle,Bengaluru,other,Karnataka,India,Asia,3000.0,2025-08-22,,,,Cloud technology,,,2025,12.98815675,77.62260004,8,2025Q3,Unknown
2296,BeepKart,Bengaluru,other,Karnataka,India,Asia,,2025-08-23,100.0,,0.0,Automotive,,,2025,12.98815675,77.62260004,8,2025Q3,Severe (30%+)
2297,TechWerks,Arlington,other,Texas,USA,North America,87.0,2025-08-24,,,,IT Services and IT Consulting,,,2025,32.72913084,-97.11012249,8,2025Q3,Unknown
2298,Tokopedia,Jakarta,other,non,Indonesia,Asia,420.0,2025-08-25,,,,E-commerce,,,2025,-6.175247,106.8270488,8,2025Q3,Unknown
2299,Krutrim,Bengaluru,other,Karnataka,India,Asia,50.0,2025-09-01,,,,AI,,,2025,12.98815675,77.62260004,9,2025Q3,Unknown
2300,Mobile Premier League,Bengaluru,other,Karnataka,India,Asia,300.0,2025-09-01,,,,Gaming,,,2025,12.98815675,77.62260004,9,2025Q3,Unknown
2301,Games 24x7,Mumbai,other,Maharashtra,India,Asia,400.0,2025-09-01,,,,Gaming,,,2025,19.0785451,72.878176,9,2025Q3,Unknown
2302,Salesforce,San Francisco,San Francisco Bay Area,California,USA,North America,4000.0,2025-09-02,,,,Software Development,,,2025,37.7792588,-122.4193286,9,2025Q3,Unknown
2303,Dreamhaven,Irvine,other,California,USA,North America,,2025-09-03,,,,Computer Games,,,2025,33.67174019,-117.8029151,9,2025Q3,Unknown
2304,theGist,Tel Aviv,other,non,Israel,Asia,,2025-09-03,100.0,,0.0,AI startup,,,2025,32.0852997,34.7818064,9,2025Q3,Severe (30%+)
2305,2K,Novato,San Francisco Bay Area,California,USA,North America,,2025-09-04,,,,Computer Games,,,2025,38.08222498,-122.561957,9,2025Q3,Unknown
2306,Gupshup,San Francisco,San Francisco Bay Area,California,USA,North America,100.0,2025-09-04,,,,IT Services and IT Consulting,,,2025,37.7792588,-122.4193286,9,2025Q3,Unknown
2307,Head Digital Works,Hyderabad,other,Telangana,India,Asia,500.0,2025-09-04,,,,Online Gaming,,,2025,17.42124912,78.38876713,9,2025Q3,Unknown
2308,Oracle,San Francisco,San Francisco Bay Area,California,USA,North America,254.0,2025-09-04,,,,IT Services and IT Consulting,,,2025,37.7792588,-122.4193286,9,2025Q3,Unknown
2309,Bobble AI,Gurugram,other,Haryana,India,Asia,50.0,2025-09-04,,,,Conversation Media Platform,,,2025,28.4646148,77.0299194,9,2025Q3,Unknown
2310,New Computer (Dot),Las Vegas,other,Nevada,USA,North America,,2025-09-05,100.0,,0.0,AI companion app,,,2025,36.1672559,-115.148516,9,2025Q3,Severe (30%+)
2311,Scope3,New York City,other,New York,USA,North America,,2025-09-05,,,,Software Development,,,2025,40.7127281,-74.0060152,9,2025Q3,Unknown
2312,Microsoft,Seattle,Cascadia,Washington,USA,North America,42.0,2025-09-08,,,,Software Development,,,2025,47.6038321,-122.330062,9,2025Q3,Unknown
2313,Oracle,Austin,other,Texas,USA,North America,3000.0,2025-09-09,,,,IT Services and IT Consulting,,,2025,30.2711286,-97.7436995,9,2025Q3,Unknown
2314,Scale,San Francisco,San Francisco Bay Area,California,USA,North America,12.0,2025-09-09,,,,Software Development,,,2025,37.7792588,-122.4193286,9,2025Q3,Unknown
2315,Ubisoft,Paris,other,non,France,Europe,9.0,2025-09-10,,,,Computer Games,,,2025,48.8588897,2.320041022,9,2025Q3,Unknown
2316,Verbit,New York City,other,New York,USA,North America,22.0,2025-09-10,,,,AI transcription and captioning,,,2025,40.7127281,-74.0060152,9,2025Q3,Unknown
2317,Atlassian,Sydney,other,New South Wales,Australia,Oceana,200.0,2025-09-10,,,,Software Development,,,2025,-33.8698439,151.2082848,9,2025Q3,Unknown
2318,Zupee,Gurugram,other,Haryana,India,Asia,170.0,2025-09-11,30.0,567.0,397.0,Entertainment Providers,,,2025,28.4646148,77.0299194,9,2025Q3,Severe (30%+)
2319,Natcast,Las Vegas,other,Nevada,USA,North America,,2025-09-11,,,,Advancement of Semiconductor Technology,,,2025,36.1672559,-115.148516,9,2025Q3,Unknown
2320,xAI,Palo Alto,San Francisco Bay Area,California,USA,North America,500.0,2025-09-13,,,,Technology. Information and Internet,,,2025,37.4443293,-122.1598465,9,2025Q3,Unknown
2321,Hike,New Delhi,other,Delhi,India,Asia,,2025-09-13,100.0,,0.0,Gaming,,,2025,28.6138954,77.2090057,9,2025Q3,Severe (30%+)
2322,Sorbet,Tel Aviv,other,non,Israel,Asia,,2025-09-14,,,,Fintech,,,2025,32.0852997,34.7818064,9,2025Q3,Unknown
2323,Fiverr,Tel Aviv,other,non,Israel,Asia,250.0,2025-09-15,30.0,833.0,583.0,Freelance services marketplace,,,2025,32.0852997,34.7818064,9,2025Q3,Severe (30%+)
2324,ZipRecruiter,Tel Aviv,other,non,Israel,Asia,80.0,2025-09-16,,,,Employment Marketplace,,,2025,32.0852997,34.7818064,9,2025Q3,Unknown
2325,Google,Mountain View,San Francisco Bay Area,California,USA,North America,200.0,2025-09-16,,,,Software Development,,,2025,37.3893889,-122.0832101,9,2025Q3,Unknown
2326,Olo,New York City,other,New York,USA,North America,,2025-09-17,,,,Software Development,,,2025,40.7127281,-74.0060152,9,2025Q3,Unknown
2327,Agoda,Singapore,other,non,Singapore,Asia,50.0,2025-09-18,,,,Online travel agency and search engine,,,2025,1.2899175,103.8519072,9,2025Q3,Unknown
2328,Gameskraft,Bengaluru,other,Karnataka,India,Asia,120.0,2025-09-18,,,,Online gaming,,,2025,12.98815675,77.62260004,9,2025Q3,Unknown
2329,SoftBank,Minato,Tokyo,Tokyo,Japan,Asia,,2025-09-19,20.0,,,Venture capital fund,,,2025,35.63764305,139.7295584,9,2025Q3,Major (15-30%)
2330,Snorkel AI,Redwood City,San Francisco Bay Area,California,USA,North America,31.0,2025-09-21,13.0,238.0,207.0,Software Development,,,2025,37.4863239,-122.232523,9,2025Q3,Moderate (5-15%)
2331,Accenture,Dublin,other,non,Ireland,Europe,11000.0,2025-09-27,,,,Business Consulting and Services,,,2025,53.3493795,-6.2605593,9,2025Q3,Unknown
2332,Simpl,Bengaluru,other,Karnataka,India,Asia,80.0,2025-10-01,,,,Consumer Services,,,2025,12.98815675,77.62260004,10,2025Q4,Unknown
2333,Smartsheet,Bellevue,other,Washington,USA,North America,,2025-10-01,,,,Software Development,,,2025,47.59346795,-122.1908777,10,2025Q4,Unknown
2334,Paycom,Oklahoma City,other,Oklahoma,USA,North America,500.0,2025-10-01,,,,HR and payroll software,,,2025,35.44319525,-97.512198,10,2025Q4,Unknown
2335,Google,Mountain View,San Francisco Bay Area,California,USA,North America,100.0,2025-10-01,,,,Software Development,,,2025,37.3893889,-122.0832101,10,2025Q4,Unknown
2336,Starbreeze Entertainment,Stockholm,other,non,Sweden,Europe,44.0,2025-10-02,,,,Computer Games,,,2025,59.3251172,18.0710935,10,2025Q4,Unknown
2337,Texas Instruments,Dallas,other,Texas,USA,North America,163.0,2025-10-02,,,,Semiconductor Manufacturing,,,2025,32.7762719,-96.7968559,10,2025Q4,Unknown
2338,Google,Sunnyvale,San Francisco Bay Area,California,USA,North America,50.0,2025-10-02,,,,Software Development,,,2025,37.3688301,-122.036349,10,2025Q4,Unknown
2339,Heart Machine,Los Angeles,other,California,USA,North America,,2025-10-09,,,,Gaming,,,2025,34.0536909,-118.242766,10,2025Q4,Unknown
2340,HP,Ra'anana,other,non,Israel,Asia,100.0,2025-10-12,,,,IT Services and IT Consulting,,,2025,32.1860244,34.8678359,10,2025Q4,Unknown
2341,AccelerEd,Bethesda,other,Maryland,USA,North America,108.0,2025-10-15,100.0,108.0,0.0,Higher Education Industry,,,2025,38.9626279,-77.08155546,10,2025Q4,Severe (30%+)
2342,Bill,San Jose,San Francisco Bay Area,California,USA,North America,,2025-10-15,6.0,,,Software Development,,,2025,37.3361663,-121.890591,10,2025Q4,Moderate (5-15%)
